ID,cluster_id,valid,team_list,author_list,goal_list
464,cluster515,F,"[""team216"",""team2009"",""team2357"",""team1879"",""team3316"",""team2356""]","[""ID041941"",""ID009947"",""ID001520"",""ID070087"",""ID024718"",""ID038746"",""ID070250"",""ID070251"",""ID032924"",""ID070078"",""ID030682"",""ID070079"",""ID023991"",""ID047837"",""ID065630"",""ID050294"",""ID005725"",""ID035498"",""ID068358"",""ID065229"",""ID004881"",""ID092553"",""ID008302"",""ID070099"",""ID004905"",""ID010894"",""ID054414"",""ID038746"",""ID092555"",""ID070100"",""ID000477"",""ID005147"",""ID070098"",""ID034299"",""ID000432"",""ID070087"",""ID070204"",""ID038746"",""ID042352"",""ID000432"",""ID070204"",""ID038746"",""ID012781"",""ID026313"",""ID038746"",""ID068134"",""ID068828"",""ID005369"",""ID074886"",""ID070087"",""ID092196"",""ID021219"",""ID029424"",""ID074524"",""ID031401"",""ID030523"",""ID001721"",""ID074835""]","[""F1""]"
465,cluster516,F,"[""team2830"",""team675""]","[""ID070546"",""ID011742"",""ID070545"",""ID030369"",""ID003700"",""ID010571"",""ID092681"",""ID027439"",""ID070634"",""ID070635"",""ID070111"",""ID039721"",""ID070633"",""ID003700"",""ID018795"",""ID003106"",""ID070110""]","[""A2""]"
466,cluster517,F,"[""team1515"",""team2150"",""team1514""]","[""ID039572"",""ID010154"",""ID086038"",""ID096387"",""ID006788"",""ID001770"",""ID015778"",""ID063149"",""ID060932"",""ID085241"",""ID063168"",""ID007232"",""ID015778"",""ID063149"",""ID026266"",""ID063149"",""ID086994"",""ID006788"",""ID086993""]","[""A2""]"
467,cluster518,T,"[""team1777"",""team3720"",""team1866"",""team1960""]","[""ID032337"",""ID030705"",""ID070258"",""ID063491"",""ID015837"",""ID028640"",""ID070129"",""ID041090"",""ID070116"",""ID020432"",""ID070203"",""ID060890"",""ID025449"",""ID015377"",""ID035226"",""ID020713"",""ID054811"",""ID000580"",""ID070259"",""ID000580"",""ID005437"",""ID031189"",""ID027420"",""ID001255"",""ID024656"",""ID004456"",""ID035226"",""ID037540"",""ID015063"",""ID070203"",""ID020566"",""ID081021"",""ID081022"",""ID001255"",""ID068196"",""ID021142""]","[""A1"",""F1""]"
468,cluster519,F,"[""team3974"",""team3731""]","[""ID076916"",""ID077904"",""ID077905"",""ID094558"",""ID076917"",""ID077830"",""ID077829"",""ID076917"",""ID094558""]","[""G4""]"
469,cluster52,F,"[""team1322"",""team4004""]","[""ID062726"",""ID031619"",""ID000232"",""ID032914"",""ID049080"",""ID063783"",""ID035932"",""ID055638"",""ID031619"",""ID000232""]","[""G2""]"
470,cluster520,F,"[""team1300"",""team3850""]","[""ID079785"",""ID036613"",""ID079783"",""ID079784"",""ID079781"",""ID079782"",""ID040948"",""ID020372"",""ID043693"",""ID036613"",""ID079791""]","[""F1""]"
471,cluster521,F,"[""team106:9"",""team3961""]","[""ID017171"",""ID000998"",""ID014364"",""ID028960"",""ID077811"",""ID024086"",""ID039360"",""ID024086"",""ID051666"",""ID038024"",""ID077950""]","[""A1""]"
472,cluster522,T,"[""team2393"",""team2705""]","[""ID024086"",""ID026300"",""ID028186"",""ID077850"",""ID077756"",""ID012017"",""ID035415"",""ID001320"",""ID028028"",""ID077755"",""ID028186""]","[""A1"",""E2""]"
473,cluster523,F,"[""team1780"",""team4007"",""team2980"",""team3523""]","[""ID081121"",""ID053845"",""ID000356"",""ID081126"",""ID006459"",""ID081124"",""ID081125"",""ID081123"",""ID081120"",""ID040768"",""ID000356"",""ID057938"",""ID068836"",""ID068838"",""ID068187"",""ID068186"",""ID068837"",""ID051563"",""ID000356"",""ID063512"",""ID024972"",""ID063511"",""ID009280"",""ID000356"",""ID046294"",""ID038542""]","[""F1""]"
474,cluster524,F,"[""team261"",""team1667""]","[""ID083096"",""ID023817"",""ID083095"",""ID065015"",""ID013173"",""ID083094"",""ID083095"",""ID065015""]","[""D1""]"
475,cluster525,F,"[""team931"",""team1071""]","[""ID070304"",""ID061123"",""ID061089"",""ID072343"",""ID031288"",""ID061124"",""ID072348"",""ID062762"",""ID061122"",""ID028572"",""ID072344"",""ID061088"",""ID006947"",""ID064215"",""ID064216"",""ID012121"",""ID071920"",""ID002097"",""ID072346"",""ID061090"",""ID026763"",""ID028266"",""ID066047"",""ID061090"",""ID031288"",""ID014643""]","[""F2""]"
476,cluster526,T,"[""team440"",""team1244"",""team2524"",""team2525""]","[""ID062765"",""ID062762"",""ID072468"",""ID093108"",""ID040433"",""ID001017"",""ID070133"",""ID010885"",""ID066239"",""ID026763"",""ID040433"",""ID063388"",""ID010885"",""ID063387"",""ID063387"",""ID070172"",""ID010885"",""ID070156""]","[""F1"",""F2""]"
477,cluster527,F,"[""team2585"",""team1095""]","[""ID030118"",""ID079868"",""ID041417"",""ID069386"",""ID079867"",""ID014965"",""ID046351"",""ID023865"",""ID024008"",""ID079866"",""ID067648"",""ID079555"",""ID079556"",""ID023865"",""ID079557"",""ID079559"",""ID079558""]","[""G4""]"
478,cluster528,T,"[""team335"",""team334""]","[""ID028529"",""ID070127"",""ID070150"",""ID043678"",""ID035027"",""ID041266"",""ID045138"",""ID035027"",""ID070127"",""ID070126""]","[""F1"",""A2""]"
479,cluster529,F,"[""team1320"",""team1495""]","[""ID049042"",""ID052621"",""ID070109"",""ID070084"",""ID015870"",""ID070086"",""ID031189"",""ID013523"",""ID070083"",""ID070085"",""ID092587"",""ID070229"",""ID070083"",""ID070230""]","[""F1""]"
480,cluster53,F,"[""team3111"",""team3112""]","[""ID014821"",""ID035202"",""ID029516"",""ID069432"",""ID023393"",""ID035202"",""ID082957"",""ID011555""]","[""B2""]"
481,cluster530,T,"[""team1284"",""team771"",""team1285""]","[""ID008852"",""ID064497"",""ID063997"",""ID064000"",""ID052795"",""ID013278"",""ID065511"",""ID064615"",""ID065512"",""ID068401"",""ID063997"",""ID091098"",""ID063998"",""ID063996"",""ID063997"",""ID063999"",""ID064000""]","[""B1"",""B2"",""A3""]"
482,cluster531,T,"[""team773"",""team2091"",""team3737"",""team1776"",""team3982""]","[""ID077846"",""ID094279"",""ID077847"",""ID076917"",""ID077866"",""ID076917"",""ID094558"",""ID077867"",""ID077911"",""ID078199"",""ID078196"",""ID078201"",""ID078200"",""ID078202"",""ID078196"",""ID078201"",""ID082541"",""ID095061"",""ID082542"",""ID073521"",""ID073769"",""ID073806"",""ID072817""]","[""A1"",""G4""]"
483,cluster532,F,"[""team3293"",""team4145"",""team307"",""team308""]","[""ID072813"",""ID072814"",""ID073521"",""ID072817"",""ID073521"",""ID073522"",""ID073520"",""ID072817"",""ID073806"",""ID079710"",""ID073805"",""ID079711"",""ID073806"",""ID073803"",""ID073804"",""ID073805""]","[""G4""]"
484,cluster533,T,"[""team2175"",""team2569""]","[""ID007492"",""ID049200"",""ID023865"",""ID083105"",""ID032888"",""ID031815"",""ID083102"",""ID061830"",""ID023865"",""ID024008""]","[""G4"",""F2""]"
485,cluster534,T,"[""team3542"",""team2535"",""team1264""]","[""ID055790"",""ID094806"",""ID078991"",""ID078990"",""ID078862"",""ID079001"",""ID078920"",""ID078919"",""ID039144"",""ID094830"",""ID094943"",""ID078862"",""ID094809"",""ID039144"",""ID048146"",""ID005710"",""ID066570""]","[""B2"",""A2""]"
486,cluster535,F,"[""team3674"",""team753"",""team3093""]","[""ID025945"",""ID062888"",""ID047850"",""ID012336"",""ID038965"",""ID062887"",""ID060336"",""ID061335"",""ID073550"",""ID006373"",""ID025945"",""ID073142"",""ID073545"",""ID025945"",""ID029766"",""ID073544""]","[""E2""]"
487,cluster536,F,"[""team93"",""team2945""]","[""ID078961"",""ID045263"",""ID039997"",""ID006802"",""ID078962"",""ID078974"",""ID079493"",""ID078958"",""ID078959"",""ID052135"",""ID000955"",""ID045263"",""ID078960"",""ID078973"",""ID079025""]","[""A2""]"
488,cluster537,F,"[""team1549"",""team1713""]","[""ID065444"",""ID084792"",""ID084791"",""ID064472"",""ID038969"",""ID087574"",""ID055102"",""ID087575"",""ID065444"",""ID087177""]","[""B2""]"
489,cluster538,T,"[""team1548"",""team3864"",""team3471"",""team3228""]","[""ID084611"",""ID001284"",""ID061804"",""ID092213"",""ID037381"",""ID001284"",""ID085585"",""ID096105"",""ID001284"",""ID081517"",""ID095643"",""ID082992"",""ID065972"",""ID037381"",""ID065970"",""ID066550"",""ID066549"",""ID085027""]","[""F2"",""F1"",""A2""]"
490,cluster539,T,"[""team2028"",""team1744"",""team3680"",""team2991""]","[""ID066073"",""ID079511"",""ID017558"",""ID079510"",""ID024181"",""ID074332"",""ID074426"",""ID072825"",""ID074425"",""ID052347"",""ID001954"",""ID074332"",""ID065590"",""ID007723"",""ID005385"",""ID066073"",""ID068762"",""ID092132"",""ID068763"",""ID017558"",""ID092131""]","[""B3"",""G4""]"
491,cluster54,F,"[""team2214"",""team2968""]","[""ID039621"",""ID002203"",""ID021167"",""ID025187"",""ID069148"",""ID060959"",""ID060958"",""ID060960"",""ID058582"",""ID025187"",""ID060960"",""ID063602"",""ID057022""]","[""D1""]"
492,cluster540,F,"[""team178"",""team179"",""team180"",""team386""]","[""ID085290"",""ID062115"",""ID030014"",""ID062135"",""ID035440"",""ID085292"",""ID062108"",""ID061898"",""ID096335"",""ID085739"",""ID002113"",""ID062114"",""ID028961"",""ID029395"",""ID085289"",""ID062113"",""ID062114"",""ID062110"",""ID002041"",""ID010154"",""ID002041"",""ID062135"",""ID062114"",""ID062136"",""ID061898"",""ID085201"",""ID085200"",""ID096039"",""ID033757"",""ID085202""]","[""F1""]"
493,cluster541,T,"[""team690"",""team652"",""team2487"",""team444"",""team2929"",""team3820""]","[""ID084328"",""ID083486"",""ID084270"",""ID066541"",""ID062990"",""ID084326"",""ID085159"",""ID061610"",""ID062695"",""ID096272"",""ID038729"",""ID012238"",""ID084329"",""ID084347"",""ID002836"",""ID061493"",""ID089918"",""ID086929"",""ID085001"",""ID089919"",""ID084329"",""ID089917"",""ID084329"",""ID096166"",""ID012238"",""ID085916"",""ID084328"",""ID062989"",""ID084192"",""ID087514"",""ID062991"",""ID084270"",""ID097062"",""ID090546"",""ID090397"",""ID060750"",""ID062991"",""ID062989"",""ID029244"",""ID062992""]","[""A1"",""A2""]"
494,cluster542,T,"[""team1305"",""team1306""]","[""ID067453"",""ID084816"",""ID096690"",""ID096982"",""ID065543"",""ID065910"",""ID013687"",""ID037689"",""ID084819"",""ID084326"",""ID061804"",""ID084817"",""ID091401"",""ID096979"",""ID084815"",""ID065910"",""ID084259"",""ID084260"",""ID065543""]","[""F1"",""A2""]"
495,cluster543,F,"[""team1083"",""team3294""]","[""ID073120"",""ID012606"",""ID046068"",""ID000390"",""ID073097"",""ID045876"",""ID032492"",""ID073099"",""ID073098"",""ID014710"",""ID018785"",""ID036589"",""ID000390"",""ID004755"",""ID005894""]","[""A1""]"
496,cluster544,F,"[""team2753"",""team3305""]","[""ID028415"",""ID086599"",""ID096571"",""ID087965"",""ID087964"",""ID086598"",""ID074024"",""ID086599""]","[""A1""]"
497,cluster545,F,"[""team500"",""team1315""]","[""ID011914"",""ID068638"",""ID010355"",""ID082119"",""ID000056"",""ID082195"",""ID048204"",""ID013695"",""ID050243"",""ID061183"",""ID039067"",""ID049810"",""ID047107"",""ID015524"",""ID045765"",""ID023766"",""ID060898"",""ID060665"",""ID063088"",""ID055895"",""ID060897"",""ID043482"",""ID066781"",""ID030411"",""ID063087"",""ID063089"",""ID000925"",""ID039846"",""ID018600"",""ID032902"",""ID082084"",""ID042407"",""ID068061"",""ID038600"",""ID068061"",""ID043714"",""ID019718"",""ID029561"",""ID023354"",""ID048980"",""ID068353"",""ID068059"",""ID068060""]","[""E2""]"
498,cluster546,T,"[""team1848"",""team781""]","[""ID003197"",""ID023325"",""ID008771"",""ID039516"",""ID063520"",""ID063517"",""ID063516"",""ID063518"",""ID002715"",""ID063519"",""ID003783"",""ID091066"",""ID059410"",""ID063515"",""ID025073"",""ID055720"",""ID005025"",""ID046084"",""ID020583"",""ID023325"",""ID062768"",""ID046440"",""ID033886"",""ID062772"",""ID002513"",""ID062771"",""ID091117"",""ID016930"",""ID031674"",""ID033704"",""ID010353"",""ID039241"",""ID063787"",""ID062769"",""ID037506"",""ID059818"",""ID006355""]","[""A1"",""B3""]"
499,cluster547,F,"[""team1972"",""team2440""]","[""ID000104"",""ID078929"",""ID078927"",""ID006802"",""ID078928"",""ID073845"",""ID073096"",""ID006802"",""ID073846"",""ID073094""]","[""F1""]"
500,cluster548,T,"[""team1185"",""team3839"",""team2965"",""team2383""]","[""ID061492"",""ID086614"",""ID021345"",""ID025573"",""ID033843"",""ID049464"",""ID034470"",""ID047104"",""ID086615"",""ID061490"",""ID003910"",""ID090114"",""ID021345"",""ID068438"",""ID028364"",""ID012144"",""ID018515"",""ID011373"",""ID061492"",""ID032534"",""ID041428"",""ID012144""]","[""B3"",""B1"",""F2""]"
501,cluster549,T,"[""team306"",""team2603""]","[""ID071021"",""ID070838"",""ID079552"",""ID079309"",""ID079553"",""ID037197"",""ID070855"",""ID070838"",""ID070858"",""ID070857""]","[""C1"",""B1""]"
502,cluster55,F,"[""team1086"",""team3373""]","[""ID093453"",""ID093452"",""ID020345"",""ID004369"",""ID093450"",""ID036413"",""ID093451"",""ID014667"",""ID073452"",""ID020345"",""ID073451"",""ID020757""]","[""B3""]"
503,cluster550,F,"[""team1310"",""team1784""]","[""ID062444"",""ID062456"",""ID000992"",""ID069099"",""ID073964"",""ID064438"",""ID035588"",""ID021312"",""ID062456"",""ID016281""]","[""B3""]"
504,cluster551,F,"[""team1073"",""team1075"",""team1077"",""team1074""]","[""ID060758"",""ID060754"",""ID060755"",""ID038552"",""ID060756"",""ID060759"",""ID000541"",""ID060753"",""ID060757"",""ID073476"",""ID014124"",""ID073477"",""ID073475"",""ID060759"",""ID060759"",""ID000541"",""ID011618"",""ID042941"",""ID060759"",""ID003933"",""ID064062"",""ID042245""]","[""E2""]"
505,cluster552,F,"[""team171"",""team1076"",""team2088"",""team2368"",""team4043""]","[""ID021687"",""ID080978"",""ID065348"",""ID056433"",""ID047809"",""ID057425"",""ID065349"",""ID047615"",""ID044696"",""ID060759"",""ID047809"",""ID001932"",""ID019492"",""ID047809"",""ID000025"",""ID081410"",""ID054296"",""ID000025"",""ID047809"",""ID092072"",""ID038290"",""ID010808"",""ID032578"",""ID056433"",""ID065870"",""ID080287""]","[""E2""]"
506,cluster553,F,"[""team3836"",""team2261"",""team2260""]","[""ID044324"",""ID047809"",""ID001430"",""ID025945"",""ID069146"",""ID001430"",""ID069153"",""ID062384"",""ID055573"",""ID060061"",""ID080888"",""ID001430"",""ID011402"",""ID062384""]","[""E2""]"
507,cluster554,F,"[""team873"",""team2112"",""team2745""]","[""ID084905"",""ID061157"",""ID086915"",""ID086914"",""ID087823"",""ID096573"",""ID048918"",""ID087821"",""ID086277"",""ID030256"",""ID081456"",""ID087576"",""ID087822"",""ID061157"",""ID097001"",""ID061153"",""ID060367"",""ID063620"",""ID048918"",""ID061156"",""ID061152"",""ID061157"",""ID086913"",""ID061154"",""ID069235""]","[""A1""]"
508,cluster555,T,"[""team1543"",""team1829"",""team851""]","[""ID012229"",""ID064917"",""ID064764"",""ID015874"",""ID064919"",""ID064918"",""ID016048"",""ID029129"",""ID011146"",""ID001606"",""ID026613"",""ID045941"",""ID041512"",""ID003664"",""ID019564"",""ID033017"",""ID064917"",""ID018034"",""ID015145"",""ID063229"",""ID010358"",""ID066518"",""ID047857"",""ID006591"",""ID066519"",""ID093446"",""ID033245"",""ID021114"",""ID010089"",""ID001606""]","[""F1"",""B3""]"
509,cluster556,T,"[""team514"",""team3231""]","[""ID070825"",""ID070721"",""ID070826"",""ID003160"",""ID092714"",""ID070714"",""ID070713"",""ID000584"",""ID070721"",""ID042199"",""ID046725""]","[""A1"",""A2""]"
510,cluster557,F,"[""team1641"",""team3892"",""team1287"",""team581""]","[""ID019586"",""ID073637"",""ID043795"",""ID072437"",""ID007610"",""ID001606"",""ID062947"",""ID058099"",""ID062925"",""ID020470"",""ID041646"",""ID064764"",""ID073636"",""ID073469"",""ID027049"",""ID062926"",""ID061454"",""ID041646"",""ID071309"",""ID064424"",""ID092835"",""ID027049"",""ID022685"",""ID067737"",""ID091906"",""ID067738"",""ID026744"",""ID067736"",""ID029036"",""ID061454"",""ID062463"",""ID073701"",""ID033784"",""ID062466"",""ID062947""]","[""B3""]"
511,cluster558,F,"[""team2006"",""team562"",""team2052""]","[""ID058815"",""ID044602"",""ID026842"",""ID018281"",""ID040209"",""ID014124"",""ID017363"",""ID007323"",""ID024987"",""ID044636"",""ID060972"",""ID035763"",""ID046726"",""ID093282"",""ID014124"",""ID040209"",""ID046723"",""ID093281"",""ID021430"",""ID049285"",""ID010916"",""ID009161"",""ID072942"",""ID040209"",""ID048962""]","[""E2""]"
512,cluster559,F,"[""team817"",""team1737"",""team818""]","[""ID000179"",""ID079459"",""ID078899"",""ID079084"",""ID065588"",""ID079198"",""ID079168"",""ID079084"",""ID079195"",""ID079196"",""ID079197"",""ID078899"",""ID079349"",""ID079350"",""ID065588""]","[""A2""]"
513,cluster56,F,"[""team700"",""team1750""]","[""ID046717"",""ID021027"",""ID061416"",""ID047647"",""ID021184"",""ID034225"",""ID081129"",""ID081128"",""ID046717"",""ID034987"",""ID057508"",""ID063838"",""ID004476"",""ID063841"",""ID030370"",""ID063840"",""ID056463""]","[""D1""]"
514,cluster560,T,"[""team4108"",""team1001"",""team141"",""team142""]","[""ID079254"",""ID079084"",""ID079245"",""ID079097"",""ID092770"",""ID079245"",""ID037238"",""ID094880"",""ID092770"",""ID079246"",""ID079239"",""ID037238"",""ID006961"",""ID011997"",""ID001340"",""ID092770"",""ID001340"",""ID077502"",""ID000077"",""ID011997""]","[""B1"",""B3""]"
515,cluster561,F,"[""team2098"",""team4128""]","[""ID041912"",""ID004139"",""ID085749"",""ID085748"",""ID017060"",""ID041912"",""ID085974"",""ID085748"",""ID085975""]","[""F3""]"
516,cluster562,F,"[""team888"",""team1936"",""team2273""]","[""ID079072"",""ID062202"",""ID094753"",""ID079071"",""ID062203"",""ID001423"",""ID001528"",""ID078687"",""ID016077"",""ID079093"",""ID065694"",""ID048234"",""ID063064"",""ID059808"",""ID012903"",""ID029129"",""ID017896"",""ID030252"",""ID078686"",""ID078688"",""ID094831"",""ID029129"",""ID062203"",""ID067038"",""ID079498"",""ID062201"",""ID062202"",""ID063720"",""ID061748"",""ID062203"",""ID062200""]","[""A1""]"
517,cluster563,T,"[""team151"",""team3826""]","[""ID068622"",""ID017868"",""ID073929"",""ID065504"",""ID012870"",""ID068621"",""ID055440"",""ID067746"",""ID001633"",""ID073874"",""ID047982"",""ID012423"",""ID000458"",""ID037836"",""ID010649"",""ID093440"",""ID035183"",""ID016211"",""ID067697"",""ID002987"",""ID067745"",""ID000450"",""ID073737"",""ID043248"",""ID024440"",""ID041290"",""ID003494"",""ID014440"",""ID064575"",""ID069509"",""ID009719"",""ID032758"",""ID093443"",""ID044432"",""ID067696"",""ID024773"",""ID031783"",""ID091712"",""ID093442"",""ID093441"",""ID065503"",""ID091392"",""ID065504"",""ID012870"",""ID018021""]","[""B3"",""D1""]"
518,cluster564,F,"[""team3038"",""team3221"",""team1796""]","[""ID073848"",""ID029129"",""ID016048"",""ID073850"",""ID079094"",""ID020255"",""ID001423"",""ID048234"",""ID094829"",""ID031769"",""ID062203"",""ID017896"",""ID066534"",""ID042287""]","[""A1""]"
519,cluster565,F,"[""team1273"",""team463""]","[""ID078939"",""ID078938"",""ID078937"",""ID029129"",""ID079462"",""ID078936"",""ID003726"",""ID073847"",""ID079119"",""ID029129"",""ID094845""]","[""A1""]"
520,cluster566,F,"[""team2014"",""team531"",""team530"",""team532""]","[""ID017628"",""ID083078"",""ID067020"",""ID012327"",""ID017369"",""ID003622"",""ID067021"",""ID018917"",""ID033624"",""ID067018"",""ID067019"",""ID042456"",""ID006291"",""ID003622"",""ID004588"",""ID068744"",""ID007229"",""ID017628"",""ID057973"",""ID004588"",""ID029196"",""ID048797"",""ID083080"",""ID004588""]","[""A1""]"
521,cluster567,F,"[""team3796"",""team3952"",""team525""]","[""ID014124"",""ID031369"",""ID003288"",""ID072967"",""ID016277"",""ID003259"",""ID072980"",""ID028615"",""ID014124"",""ID073092"",""ID073093"",""ID035871"",""ID014124"",""ID093459"",""ID030369"",""ID016188""]","[""E2""]"
522,cluster568,F,"[""team3169"",""team876"",""team480""]","[""ID085749"",""ID090282"",""ID090283"",""ID065449"",""ID088106"",""ID090281"",""ID014742"",""ID088104"",""ID030219"",""ID088106"",""ID088105"",""ID014742"",""ID019084"",""ID063936"",""ID067505"",""ID032726""]","[""A1""]"
